   2.0000000000000000       -9.2102403669758512     
   2.0020020020020022       -9.2162308323965032     
   2.0040040040040039       -9.2162179582683557     
   2.0060060060060061       -9.2162178828199242     
   2.0080080080080078       -9.2162178825696461     
   2.0100100100100100       -9.2162178825689480     
   2.0120120120120122       -9.2162178825689463     
   2.0140140140140139       -9.2162178825689463     
   2.0160160160160161       -9.2162178825689463     
   2.0180180180180178       -9.2162178825689463     
   2.0200200200200200       -9.2162178825689463     
   2.0220220220220222       -9.2162178825689463     
   2.0240240240240239       -9.2162178825689463     
   2.0260260260260261       -9.2162178825689463     
   2.0280280280280278       -9.2162178825689463     
   2.0300300300300300       -9.2162178825689463     
   2.0320320320320322       -9.2162178825689463     
   2.0340340340340339       -9.2162178825689463     
   2.0360360360360361       -9.2162178825689463     
   2.0380380380380378       -9.2162178825689463     
   2.0400400400400400       -9.2162178825689463     
   2.0420420420420422       -9.2162178825689463     
   2.0440440440440439       -9.2162178825689463     
   2.0460460460460461       -9.2162178825689463     
   2.0480480480480479       -9.2162178825689463     
   2.0500500500500500       -9.2162178825689463     
   2.0520520520520522       -9.2162178825689463     
   2.0540540540540539       -9.2162178825689463     
   2.0560560560560561       -9.2162178825689463     
   2.0580580580580579       -9.2162178825689463     
   2.0600600600600600       -9.2162178825689463     
   2.0620620620620622       -9.2162178825689463     
   2.0640640640640640       -9.2162178825689463     
   2.0660660660660661       -9.2162178825689463     
   2.0680680680680679       -9.2162178825689463     
   2.0700700700700700       -9.2162178825689463     
   2.0720720720720722       -9.2162178825689463     
   2.0740740740740740       -9.2162178825689463     
   2.0760760760760761       -9.2162178825689463     
   2.0780780780780779       -9.2162178825689463     
   2.0800800800800801       -9.2162178825689463     
   2.0820820820820822       -9.2162178825689463     
   2.0840840840840840       -9.2162178825689463     
   2.0860860860860861       -9.2162178825689463     
   2.0880880880880879       -9.2162178825689463     
   2.0900900900900901       -9.2162178825689463     
   2.0920920920920922       -9.2162178825689463     
   2.0940940940940940       -9.2162178825689463     
   2.0960960960960962       -9.2162178825689463     
   2.0980980980980979       -9.2162178825689463     
   2.1001001001001001       -9.2162178825689463     
   2.1021021021021022       -9.2162178825689463     
   2.1041041041041040       -9.2162178825689463     
