   2.0000000000000000                       Infinity
   2.0020020020020022                       Infinity
   2.0040040040040039                       Infinity
   2.0060060060060061                       Infinity
   2.0080080080080078                       Infinity
   2.0100100100100100                       Infinity
   2.0120120120120122                       Infinity
   2.0140140140140139                       Infinity
   2.0160160160160161                       Infinity
   2.0180180180180178                       Infinity
   2.0200200200200200                       Infinity
   2.0220220220220222                       Infinity
   2.0240240240240239                       Infinity
   2.0260260260260261                       Infinity
   2.0280280280280278                       Infinity
   2.0300300300300300                       Infinity
   2.0320320320320322                       Infinity
   2.0340340340340339                       Infinity
   2.0360360360360361                       Infinity
   2.0380380380380378                       Infinity
   2.0400400400400400                       Infinity
   2.0420420420420422                       Infinity
   2.0440440440440439                       Infinity
   2.0460460460460461                       Infinity
   2.0480480480480479                       Infinity
   2.0500500500500500                       Infinity
   2.0520520520520522                       Infinity
   2.0540540540540539                       Infinity
   2.0560560560560561                       Infinity
   2.0580580580580579                       Infinity
   2.0600600600600600                       Infinity
   2.0620620620620622                       Infinity
   2.0640640640640640                       Infinity
   2.0660660660660661                       Infinity
   2.0680680680680679                       Infinity
   2.0700700700700700                       Infinity
   2.0720720720720722                       Infinity
   2.0740740740740740                       Infinity
   2.0760760760760761                       Infinity
   2.0780780780780779                       Infinity
   2.0800800800800801                       Infinity
   2.0820820820820822                       Infinity
   2.0840840840840840                       Infinity
   2.0860860860860861                       Infinity
   2.0880880880880879                       Infinity
   2.0900900900900901                       Infinity
   2.0920920920920922                       Infinity
   2.0940940940940940                       Infinity
   2.0960960960960962                       Infinity
   2.0980980980980979                       Infinity
   2.1001001001001001                       Infinity
   2.1021021021021022                       Infinity
   2.1041041041041040                       Infinity
   2.1061061061061062                       Infinity
   2.1081081081081079                       Infinity
   2.1101101101101101                       Infinity
   2.1121121121121122                       Infinity
   2.1141141141141140                       Infinity
   2.1161161161161162                       Infinity
   2.1181181181181179                       Infinity
   2.1201201201201201                       Infinity
   2.1221221221221223                       Infinity
   2.1241241241241240                       Infinity
   2.1261261261261262                       Infinity
   2.1281281281281279                       Infinity
   2.1301301301301301                       Infinity
   2.1321321321321323                       Infinity
   2.1341341341341340                       Infinity
   2.1361361361361362                       Infinity
   2.1381381381381379                       Infinity
   2.1401401401401401                       Infinity
   2.1421421421421423                       Infinity
   2.1441441441441440                       Infinity
   2.1461461461461462                       Infinity
   2.1481481481481479                       Infinity
   2.1501501501501501                       Infinity
   2.1521521521521523                       Infinity
   2.1541541541541540                       Infinity
   2.1561561561561562                       Infinity
   2.1581581581581579                       Infinity
   2.1601601601601601                       Infinity
   2.1621621621621623                       Infinity
   2.1641641641641640                       Infinity
   2.1661661661661662                       Infinity
   2.1681681681681679                       Infinity
   2.1701701701701701                       Infinity
   2.1721721721721723                       Infinity
   2.1741741741741740                       Infinity
   2.1761761761761762                       Infinity
   2.1781781781781784                       Infinity
   2.1801801801801801                       Infinity
   2.1821821821821823                       Infinity
   2.1841841841841840                       Infinity
   2.1861861861861862                       Infinity
   2.1881881881881884                       Infinity
   2.1901901901901901                       Infinity
   2.1921921921921923                       Infinity
   2.1941941941941940                       Infinity
   2.1961961961961962                       Infinity
   2.1981981981981984                       Infinity
   2.2002002002002001                       Infinity
   2.2022022022022023                       Infinity
   2.2042042042042040                       Infinity
   2.2062062062062062                       Infinity
   2.2082082082082084                       Infinity
   2.2102102102102101                       Infinity
   2.2122122122122123                       Infinity
   2.2142142142142140                       Infinity
   2.2162162162162162                       Infinity
   2.2182182182182184                       Infinity
   2.2202202202202201                       Infinity
   2.2222222222222223                       Infinity
   2.2242242242242241                       Infinity
   2.2262262262262262                       Infinity
   2.2282282282282284                       Infinity
   2.2302302302302301                       Infinity
   2.2322322322322323                       Infinity
   2.2342342342342341                       Infinity
   2.2362362362362362                       Infinity
   2.2382382382382384                       Infinity
   2.2402402402402402                       Infinity
   2.2422422422422423                       Infinity
   2.2442442442442441                       Infinity
   2.2462462462462462                       Infinity
   2.2482482482482484                       Infinity
   2.2502502502502502                       Infinity
   2.2522522522522523                       Infinity
   2.2542542542542541                       Infinity
   2.2562562562562563                       Infinity
   2.2582582582582584                       Infinity
   2.2602602602602602                       Infinity
   2.2622622622622623                       Infinity
   2.2642642642642641                       Infinity
   2.2662662662662663                       Infinity
   2.2682682682682684                       Infinity
   2.2702702702702702                       Infinity
   2.2722722722722724                       Infinity
   2.2742742742742741                       Infinity
   2.2762762762762763                       Infinity
   2.2782782782782784                       Infinity
   2.2802802802802802                       Infinity
   2.2822822822822824                       Infinity
   2.2842842842842841                       Infinity
   2.2862862862862863                       Infinity
   2.2882882882882885                       Infinity
   2.2902902902902902                       Infinity
   2.2922922922922924                       Infinity
   2.2942942942942941                       Infinity
   2.2962962962962963                       Infinity
   2.2982982982982985                       Infinity
   2.3003003003003002                       Infinity
   2.3023023023023024                       Infinity
   2.3043043043043046                       Infinity
   2.3063063063063063                       Infinity
   2.3083083083083085                       Infinity
   2.3103103103103102                       Infinity
   2.3123123123123124                       Infinity
   2.3143143143143146                       Infinity
   2.3163163163163163                       Infinity
   2.3183183183183185                       Infinity
   2.3203203203203202                       Infinity
   2.3223223223223224                       Infinity
   2.3243243243243246                       Infinity
   2.3263263263263263                       Infinity
   2.3283283283283285                       Infinity
   2.3303303303303302                       Infinity
   2.3323323323323324                       Infinity
   2.3343343343343346                       Infinity
   2.3363363363363363                       Infinity
   2.3383383383383385                       Infinity
   2.3403403403403402                       Infinity
   2.3423423423423424                       Infinity
   2.3443443443443446                       Infinity
   2.3463463463463463                       Infinity
   2.3483483483483485                       Infinity
   2.3503503503503502                       Infinity
   2.3523523523523524                       Infinity
   2.3543543543543546                       Infinity
   2.3563563563563563                       Infinity
   2.3583583583583585                       Infinity
   2.3603603603603602                       Infinity
   2.3623623623623624                       Infinity
   2.3643643643643646        1.6064819888206859E+244
   2.3663663663663663        2.4911439585871590E+102
   2.3683683683683685        3.8913864973050300E-040
   2.3703703703703702        6.0643860473345853E-182
   2.3723723723723724        9.8813129168249309E-324
   2.3743743743743746        0.0000000000000000     
   2.3763763763763763        0.0000000000000000     
   2.3783783783783785        0.0000000000000000     
   2.3803803803803802        0.0000000000000000     
   2.3823823823823824        0.0000000000000000     
   2.3843843843843846        0.0000000000000000     
   2.3863863863863863        0.0000000000000000     
   2.3883883883883885        0.0000000000000000     
   2.3903903903903903        0.0000000000000000     
   2.3923923923923924        0.0000000000000000     
   2.3943943943943946        0.0000000000000000     
   2.3963963963963963        0.0000000000000000     
   2.3983983983983985        0.0000000000000000     
   2.4004004004004003        0.0000000000000000     
   2.4024024024024024        0.0000000000000000     
   2.4044044044044046        0.0000000000000000     
   2.4064064064064064        0.0000000000000000     
   2.4084084084084085        0.0000000000000000     
   2.4104104104104103        0.0000000000000000     
   2.4124124124124124        0.0000000000000000     
   2.4144144144144146        0.0000000000000000     
   2.4164164164164164        0.0000000000000000     
   2.4184184184184185        0.0000000000000000     
   2.4204204204204203        0.0000000000000000     
   2.4224224224224224        0.0000000000000000     
   2.4244244244244246        0.0000000000000000     
   2.4264264264264264        0.0000000000000000     
   2.4284284284284285        0.0000000000000000     
   2.4304304304304303        0.0000000000000000     
   2.4324324324324325        0.0000000000000000     
   2.4344344344344346        0.0000000000000000     
   2.4364364364364364        0.0000000000000000     
   2.4384384384384385        0.0000000000000000     
   2.4404404404404403        0.0000000000000000     
   2.4424424424424425        0.0000000000000000     
   2.4444444444444446        0.0000000000000000     
   2.4464464464464464        0.0000000000000000     
   2.4484484484484486        0.0000000000000000     
   2.4504504504504503        0.0000000000000000     
   2.4524524524524525        0.0000000000000000     
   2.4544544544544546        0.0000000000000000     
   2.4564564564564564        0.0000000000000000     
